"V1","V2"
-1.25034961156072,-0.985050298940325
0.24325998459415,0.564707547529476
0.155882860827491,-0.100870992522497
-1.76787994464371,2.21750167342482
-0.188785666130924,-0.592857291701087
-1.06396657911722,-0.474335314849462
-1.21339512932629,0.558936026550919
1.3591431768793,-1.17390529073991
1.75152723585833,-0.89945772348271
-0.540989965918884,-0.416518536345139
-1.12286209159143,-0.860335737602241
-0.221117061205152,-0.781507307558928
0.0388243917183002,0.986425135967874
-0.330551071930264,1.58669290917799
-0.00831533727271759,0.0810568152680222
-0.372203375698389,-0.163212684809214
-0.92317279326067,1.14503518577288
1.48795444191687,1.62591130372116
0.567805019794491,-0.166832879707983
1.39595097984226,0.389362159960781
-0.203293663913925,0.168833501970746
0.118942490535951,-1.17828982573385
0.19234260740972,1.09444712001628
-0.143879532421356,0.306571043080564
-0.769104256485982,0.499077211260222
0.290476719570828,0.538420850854798
-1.44586440889305,0.911039251253483
0.291769756917261,0.293069567470303
-0.640807032121449,-0.52642336132899
0.722516017296892,-0.563606682916339
-0.179972757672937,-0.945661834255165
-0.207574962766726,-0.21271859050782
-0.450710450412395,0.0653218146932892
-2.04821470871162,-1.72470364478644
-1.8959805059939,1.75175644439773
0.493553157230398,-0.263245264178104
0.0647667118209297,0.20321308360442
0.442517420836025,-0.095844538965325
1.43694048354355,-1.4704100431689
-0.871816747764507,0.555967818402882
0.130575719016633,0.123873091019866
0.993392667767607,0.385654172484462
0.479512295429534,0.945169819837197
0.896260956830794,0.800672202158923
0.0723308854316123,-0.567510611501698
-0.266003875369849,-0.757367529821216
0.381207488125517,0.70640684443834
-0.631009328432064,0.0694899237259892
-1.13085635384698,0.707194651847372
-1.80875374555318,1.08490695401683
0.19810959381542,0.365693101777873
0.202119544923421,-0.347461138229646
-0.715517318217962,-0.860458971590225
0.0618549624010658,0.338800387688431
0.611683450760764,0.70007497352982
0.288944400799541,1.35120620588335
1.83985087547831,-1.36888759833803
0.478569369483955,0.508700334140007
-0.633247490832018,-0.750596627392071
-1.72372161853119,-1.19359273253702
-0.710159043076241,-1.58956286795486
-2.0118012842425,-2.13881683257849
0.447266359057085,0.658789897540573
-0.277388961281561,0.287853698773109
-1.23977928180594,0.162664752673165
0.749815692895171,-0.474966846201911
1.70175131497095,2.00686848391284
-0.982026625325302,-0.463230995327807
2.22027703444169,2.19213049914972
-1.21268407269243,1.31001085854956
0.180724783714998,0.335717768500144
0.468045829133666,-0.361095611061651
1.1856195134053,1.0691975516819
0.295783259203775,-0.406225227914381
-0.679060653977512,0.0313485960368149
0.908163919355262,0.0627797686036038
-0.458489859765434,-0.530467505984533
-0.390071075357186,-0.0661162946366859
0.971722231264779,-0.853481423603145
0.298728455404947,-0.149584024518429
0.0795006644149695,0.230599103083149
3.43276957192351,-3.74634443797535
0.877364427762408,-0.672699331272397
-0.432986506463131,0.0303135660972708
0.48799375166458,0.475469899770399
1.22667400391683,-0.72570857286387
-0.0748653230144178,0.868921336699552
0.625987439258714,-0.390731161039292
0.316559456757409,-0.284568001075819
-0.361132032915279,-0.93869667476152
-0.296999285724427,0.666797550560876
-0.0625786570788749,0.0599084239461106
-0.00509708422308851,1.22692751731888
1.28274442715724,0.28547850126951
-1.88433333946434,-2.45771522947864
0.0176220452927864,0.38237904561212
1.69631341484249,1.93020146143194
-1.50459767722794,-1.63882866452678
0.0031558431082796,0.183457429765275
-0.221306915217982,-0.488634494717714
0.260396066520891,1.20881847379574
0.598743172442653,-0.516213668851381
-0.331554516934967,0.494816180772979
0.0885143889281225,-0.408363778538834
0.411257009645449,-1.48235450298895
0.10086749658358,0.124081488647462
-0.0219124412899634,1.07709672667622
-0.0834926357401519,0.270162618653247
-1.26028462116325,-1.80190670303751
0.443875177773764,-0.36050291105026
-0.569311602877552,-0.883266125284026
0.378456570171042,0.585966491889722
0.487004536639179,0.76318089025308
0.654051143457928,-1.2973198299085
1.36224821755494,1.57888862521953
-1.78295772228915,1.01968507328956
-1.36388213749774,-1.16406180649883
-1.32791002117291,-0.668555036937413
0.41438357697757,-1.16332635541245
-1.1173932756471,-0.864272690484319
-2.61886449678226,-2.95274829415135
1.36922087089699,1.60185496546905
0.913723342475145,0.715987961386168
0.61591158022072,-0.405856872671275
-1.04771510229831,-0.880626284306027
-0.666457965568578,0.784686814574928
1.32321165097974,-0.893901940804566
0.799731025689279,0.433750782602319
0.211802166176235,-0.0587496634108885
2.1336224593474,0.662639290608289
0.749096656413665,0.0034066341190619
-0.937229750028611,1.73024342973438
0.530355715905275,-0.187792750341277
-0.881374912749034,-0.440969577129815
-0.291740216276612,0.823301590568669
1.05488203587533,0.952860984645599
1.74165580263924,1.18919313481306
0.576630048960169,-1.04105471774847
1.60781218104213,1.03291055303977
0.958704490573755,0.870028401097547
0.369001737404562,0.474834566620743
0.877863143623779,-0.851705973975713
0.00921267390570241,0.766540674639448
-0.265462289925121,0.541919209854331
-2.62004607871928,2.67465254353797
-0.271813736921584,0.197536937012402
-0.913449793744631,0.567344770211748
1.13609900851524,1.35488907713407
-1.47321880258644,1.13004322466392
0.395057802300833,0.350486488512887
0.199604524195136,0.989218626415816
0.371798570416146,0.183964627660524
-0.594000874597209,-1.28368622314097
-0.389064817182926,-1.18701496802318
-0.497386092338242,0.827755177987974
-0.288985393467475,-0.540399931689445
1.73555218446513,1.75962436291451
1.45598043723806,-0.949966411747236
-0.555601266666124,0.541542724566177
-0.926501213166566,-1.3792149767972
-0.510863917964365,1.05763819014812
-0.161375924032887,-0.348900813521142
-0.382901469080779,0.0997779557404161
0.303560707009079,-0.416330448752167
0.396494127448403,-0.584967744421875
-1.16893771862698,0.657978964708229
0.937132136187495,1.13939195141574
-0.208531974161522,-0.12675782863182
1.82767739157106,1.78243858706301
-0.95482291110526,1.27650178948395
-0.329859802038719,0.13239177136872
0.115029445332078,-0.0130438655239409
-1.66342159200943,1.30504198520802
-0.26820497859825,-0.417885818345018
-1.24635645900822,1.67155169773801
1.14257690915072,-0.360486716874593
0.787807743031568,0.68872735368288
1.11140627440863,-0.0758462755867941
-1.12251354195071,-1.44251170416459
0.427333372071255,0.18069551389444
1.39287404838749,-0.760370493731758
1.27494768064937,-1.42982473931316
-0.46081332212095,-0.471146613103964
-0.156283616333779,0.457193411794544
-1.38933972190775,-1.65863066813422
-0.118930209160526,-0.170773506852182
-0.431565687587411,0.145840031398447
0.390010226571969,0.212330793309902
0.633572612601083,-0.0261381237029202
-0.0414808075752085,0.191820812488179
1.35540673124199,1.26971991968438
-0.155394829591836,0.271117005754101
0.236413131063484,-0.305863179113016
1.76940555695242,1.33865362989086
-0.697879818933684,-0.946264236903842
-0.84123889247821,-0.0180650605842874
-2.24636148160862,-2.17483375722221
0.0877268730140905,0.900730043620293
